"","id","created_at","updated_at","active","birth_date","city","country","draft_season","draft_round","draft_overall_pick","draft_team_name","first_name","handedness","bats","height","unit_of_height","last_name","name","position_abbreviation","position_name","salary","humanized_salary","salary_currency","school","slug","sport","state","weight","unit_of_weight","years_of_experience","league_id","playing_position_id","team_id","full_name"
"467","1a3b7b74-5762-4674-980d-a86d469e6007","2016-04-06T11:04:29-04:00","2016-04-06T11:09:38-04:00",FALSE,"1976-06-12","Shreveport","USA","1998",1,4,"Toronto","Antawn","unknown","bats_unknown",81,"inches","Jamison","Antawn Jamison","F","Forward",NA,"","USD",NA,"nba-antawn-jamison","basketball","Louisiana",235,"pounds",14,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","20901970-53a0-417c-b5b4-832a74148af6","antawn jamison"
"468","d7d29ed6-44a9-4f89-8a24-364644b25dd6","2016-01-06T01:03:36-05:00","2016-04-03T02:31:38-04:00",FALSE,"1988-06-22","Delano","USA",NA,NA,NA,NA,"Matt","unknown","bats_unknown",76,"inches","Janning","Matt Janning","SG","Shooting Guard",0,"0","USD",NA,"nba-matt-janning","basketball","Minnesota",175,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","cb0629eb-a7ed-4775-8d2f-3f1929e82311","matt janning"
"469","ab375a9d-df1a-47ca-bd66-40eabd9b6513","2016-04-06T11:01:03-04:00","2016-04-06T11:12:22-04:00",FALSE,"1978-10-12","Belgrade","SRB","2000",2,30,"Los Angeles Clippers","Marko","unknown","bats_unknown",79,"inches","Jaric","Marko Jaric","G","Guard",NA,"","USD",NA,"nba-marko-jaric","basketball",NA,224,"pounds",7,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","84eb19ca-1e66-416f-9e00-90b20fe4bb5e","marko jaric"
"470","4bdc3294-3f50-4d19-bee6-e7099d9d5220","2016-04-06T11:04:56-04:00","2016-04-06T11:16:27-04:00",FALSE,"1985-08-15","Chicago","USA",NA,NA,NA,NA,"Othyus","unknown","bats_unknown",77,"inches","Jeffers","Othyus Jeffers","G","Guard",NA,"","USD",NA,"nba-othyus-jeffers","basketball","Illinois",210,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","ed803cc0-8e6e-4798-b5aa-9eecbc977801","othyus jeffers"
"471","790b1617-1310-48d5-a5a4-d0bb8e8333f8","2016-01-06T00:47:59-05:00","2016-05-17T06:04:28-04:00",TRUE,"1985-01-04","Monticello","USA","2004",1,15,"Boston","Al","unknown","bats_unknown",82,"inches","Jefferson","Al Jefferson","C","Center",13500000,"13,500,000","USD",NA,"nba-al-jefferson","basketball","Mississippi",289,"pounds",11,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","68b04d26-12c3-4e06-8ae0-5bab39686213","al jefferson"
"472","d788f4ce-2008-4956-8dad-24c2f8d3ef37","2016-01-06T00:49:01-05:00","2016-04-03T02:32:55-04:00",FALSE,"1990-12-26","Killeen","USA","2014",2,60,"San Antonio","Cory","unknown","bats_unknown",81,"inches","Jefferson","Cory Jefferson","PF","Power Forward",845059,"845,059","USD",NA,"nba-cory-jefferson","basketball","Texas",218,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","4163a809-e128-41eb-aae1-e5feb3bbd572","cory jefferson"
"473","b137f86d-a580-4cc6-947c-8af629e391e7","2016-01-06T00:47:57-05:00","2016-05-17T21:36:27-04:00",TRUE,"1980-06-21","Los Angeles","USA","2001",1,13,"Houston","Richard","unknown","bats_unknown",79,"inches","Jefferson","Richard Jefferson","SF","Small Forward",947276,"947,276","USD",NA,"nba-richard-jefferson","basketball","California",233,"pounds",14,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","a9abb922-3a47-4d37-9250-2e5224a2b58a","richard jefferson"
"474","347c57fa-6494-497c-b3ce-787f7ae7da91","2016-04-06T11:02:40-04:00","2016-04-06T11:06:43-04:00",TRUE,"1981-11-25","Bloomington","USA","2002",1,11,"Washington Wizards","Jared","unknown","bats_unknown",83,"inches","Jeffries","Jared Jeffries","F","Forward",854389,"854,389","USD",NA,"nba-jared-jeffries","basketball","Indiana",240,"pounds",10,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","181740b1-0645-421e-aa03-7b01268bd639","jared jeffries"
"475","26af18ff-6108-4083-8d6b-09b2cfa0d841","2016-04-06T11:04:13-04:00","2016-04-06T11:08:48-04:00",TRUE,"1989-02-28","Queens","USA","2011",2,44,"Golden State","Charles","unknown","bats_unknown",75,"inches","Jenkins","Charles Jenkins","G","Guard",473604,"473,604","USD",NA,"nba-charles-jenkins","basketball","New York",215,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","3d81c773-7502-4799-a2a4-61d0669207e4","charles jenkins"
"476","126b7c4e-ee84-4706-9750-8b7991889d3a","2016-01-06T00:48:09-05:00","2016-05-17T06:03:20-04:00",FALSE,"1991-03-06","Hendersonville","USA","2012",1,23,"Atlanta","John","unknown","bats_unknown",76,"inches","Jenkins","John Jenkins","SG","Shooting Guard",981348,"981,348","USD",NA,"nba-john-jenkins","basketball","Tennessee",215,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","john jenkins"
"477","8ebef156-f133-41cf-b8c1-a50fca6c3efd","2016-01-06T01:01:11-05:00","2016-05-17T06:05:26-04:00",TRUE,"1989-09-23","Compton","USA","2009",1,10,"Milwaukee","Brandon","unknown","bats_unknown",73,"inches","Jennings","Brandon Jennings","PG","Point Guard",8344497,"8,344,497","USD",NA,"nba-brandon-jennings","basketball","California",169,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed","brandon jennings"
"478","ac968d42-7fc8-4e8e-8b42-d9153ad72236","2016-01-06T00:48:23-05:00","2016-05-17T06:04:06-04:00",TRUE,"1987-03-02","Boras","SWE","2009",2,39,"Detroit","Jonas","unknown","bats_unknown",82,"inches","Jerebko","Jonas Jerebko","PF","Power Forward",5000000,"5,000,000","USD",NA,"nba-jonas-jerebko","basketball",NA,231,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","1c65bbb6-bd10-4ef6-831a-89050d57fe16","jonas jerebko"
"479","e93cbe66-975d-4a78-9646-a8149d66ebea","2016-01-06T01:04:23-05:00","2016-04-06T18:35:12-04:00",FALSE,"1993-07-08","La Verne","USA","2013",2,40,"Portland","Grant","unknown","bats_unknown",82,"inches","Jerrett","Grant Jerrett","PF","Power Forward",947276,"947,276","USD",NA,"nba-grant-jerrett","basketball","California",232,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","3d25723a-25c7-48b1-9c69-f92ff957a4c8","grant jerrett"
"480","b85ce340-6cc0-41aa-93ce-0bfff0d76383","2016-04-06T11:04:02-04:00","2016-04-06T11:04:02-04:00",TRUE,"1987-10-27","Shenzhen","CHN",NA,NA,NA,NA,"Yi","unknown","bats_unknown",84,"inches","Jianlian","Yi Jianlian","F","Forward",771706,"771,706","USD",NA,"nba-yi-jianlian","basketball",NA,250,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","yi jianlian"
"481","b5728ffb-bf3e-4304-a257-5efacaf22c00","2016-01-06T00:48:23-05:00","2016-05-17T06:04:06-04:00",TRUE,"1987-05-01","Los Angeles","USA","2005",2,56,"Detroit","Amir","unknown","bats_unknown",81,"inches","Johnson","Amir Johnson","PF","Power Forward",12000000,"12,000,000","USD",NA,"nba-amir-johnson","basketball","California",240,"pounds",10,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","1c65bbb6-bd10-4ef6-831a-89050d57fe16","amir johnson"
"482","5edc913b-2aec-47f7-b15c-a48456af3183","2016-04-06T11:02:16-04:00","2016-04-06T11:06:38-04:00",FALSE,"1989-02-23","Chicago","USA","2010",2,34,"Portland","Armon","unknown","bats_unknown",75,"inches","Johnson","Armon Johnson","G","Guard",762195,"762,195","USD",NA,"nba-armon-johnson","basketball","Illinois",195,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed","armon johnson"
"483","4225b98c-1cf6-468d-aa16-fbcd6c6e9b13","2016-04-06T11:04:14-04:00","2016-04-06T11:04:14-04:00",FALSE,"1983-01-28","New Orleans","USA",NA,NA,NA,NA,"Carldell","unknown","bats_unknown",70,"inches","Johnson","Carldell Johnson","G","Guard",NA,"","USD",NA,"nba-carldell-johnson","basketball","Louisiana",180,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","20901970-53a0-417c-b5b4-832a74148af6","carldell johnson"
"484","702b31f8-9107-4b97-a2d9-20e353fbe7cb","2016-01-06T00:47:56-05:00","2016-05-17T06:05:32-04:00",TRUE,"1990-04-29","Columbus","USA",NA,NA,NA,NA,"Chris","unknown","bats_unknown",78,"inches","Johnson","Chris Johnson","SF","Small Forward",981348,"981,348","USD",NA,"nba-chris-johnson","basketball","Ohio",206,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","3d25723a-25c7-48b1-9c69-f92ff957a4c8","chris johnson"
"485","b6412c54-69e3-4713-97cf-236fb71e3f5a","2016-01-06T01:03:54-05:00","2016-04-06T11:23:45-04:00",FALSE,"1985-07-17","Washingotn","USA",NA,NA,NA,NA,"Chris","unknown","bats_unknown",84,"inches","Johnson","Chris Johnson","C","Center",762195,"762,195","USD",NA,"chris-johnson","basketball","District of Columbia",210,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","a9abb922-3a47-4d37-9250-2e5224a2b58a","chris johnson"
"486","ecc9b419-290c-451c-9c30-9bdfec1b4c64","2016-04-06T11:04:14-04:00","2016-04-06T11:15:05-04:00",FALSE,"1984-04-10","San Antonio","USA",NA,NA,NA,NA,"Ivan","unknown","bats_unknown",80,"inches","Johnson","Ivan Johnson","F","Forward",NA,"","USD",NA,"nba-ivan-johnson","basketball","Texas",255,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","ivan johnson"
"487","038785e1-185d-4e5a-a919-ca152dd6dce5","2016-04-06T11:07:14-04:00","2016-04-06T11:07:14-04:00",FALSE,"1989-02-08","Indianapolis","USA","2011",1,27,"New Jersey","JaJuan","unknown","bats_unknown",82,"inches","Johnson","JaJuan Johnson","F","Forward",NA,"","USD",NA,"nba-jajuan-johnson","basketball","Indiana",221,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","52084e2c-8311-47d7-9157-12dadbfb0f41","jajuan johnson"
"488","6ae98656-683d-43de-a653-caaccfc3c85f","2016-01-06T00:47:57-05:00","2016-05-17T21:36:31-04:00",TRUE,"1987-02-20","Cheyenne","USA","2009",1,16,"Chicago","James","unknown","bats_unknown",81,"inches","Johnson","James Johnson","PF","Power Forward",2500000,"2,500,000","USD",NA,"nba-james-johnson","basketball","Wyoming",250,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","4d457218-ccdf-45cf-8f07-2d7ee7b5032c","james johnson"
"489","5e01ad2d-8a3b-4402-8197-dad1c643d25f","2016-01-06T01:03:44-05:00","2016-04-03T02:33:34-04:00",FALSE,NA,"Tyler","USA",NA,NA,NA,NA,"Jaron","unknown","bats_unknown",78,"inches","Johnson","Jaron Johnson","SG","Shooting Guard",0,"0","USD",NA,"nba-jaron-johnson","basketball","Texas",205,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","f42aa2e5-5f90-4325-8c35-24c780c9756e","jaron johnson"
"490","6a207dfe-f4b0-4eea-9fb9-b529d1aae635","2016-01-06T00:48:30-05:00","2016-05-17T06:04:45-04:00",TRUE,"1981-06-29","Little Rock","USA","2001",1,10,"Boston","Joe","unknown","bats_unknown",79,"inches","Johnson","Joe Johnson","SF","Small Forward",261894,"261,894","USD",NA,"nba-joe-johnson","basketball","Arkansas",240,"pounds",14,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","437c3537-8171-40c6-91ce-f690faf149f9","joe johnson"
"491","afe4f313-fb08-4cec-b149-56bdbe9f670d","2016-01-06T01:03:35-05:00","2016-04-03T02:31:38-04:00",FALSE,"1992-12-22","Gilbert","USA","2014",2,42,"Houston","Nick","unknown","bats_unknown",75,"inches","Johnson","Nick Johnson","SG","Shooting Guard",0,"0","USD",NA,"nba-nick-johnson","basketball","Arizona",200,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","cb0629eb-a7ed-4775-8d2f-3f1929e82311","nick johnson"
"492","06b361c2-985a-47b4-88da-dc6fdac4c795","2016-01-06T01:03:41-05:00","2016-04-03T02:32:37-04:00",FALSE,NA,"Los Angeles","USA",NA,NA,NA,NA,"Omari","unknown","bats_unknown",81,"inches","Johnson","Omari Johnson","PF","Power Forward",0,"0","USD",NA,"nba-omari-johnson","basketball","California",220,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","181740b1-0645-421e-aa03-7b01268bd639","omari johnson"
"493","65767398-1ee5-446f-ac97-c3837b386c23","2016-02-06T03:32:22-05:00","2016-05-15T04:09:31-04:00",FALSE,"1989-03-11","Seaside","USA","2012",2,36,"Sacramento","Orlando","unknown","bats_unknown",77,"inches","Johnson","Orlando Johnson","SG","Shooting Guard",55722,"55,722","USD",NA,"nba-orlando-johnson","basketball","California",220,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","4163a809-e128-41eb-aae1-e5feb3bbd572","orlando johnson"
"494","90ad2f37-c3d3-4c35-b7c3-09d4129556c8","2016-01-06T00:47:57-05:00","2016-05-17T06:05:02-04:00",TRUE,"1996-05-29","Fullerton","USA","2015",1,8,"Detroit","Stanley","unknown","bats_unknown",79,"inches","Johnson","Stanley Johnson","SF","Small Forward",2841960,"2,841,960","USD",NA,"nba-stanley-johnson","basketball","California",245,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","a93b4a16-d3ac-4dd0-9f3f-e556626eb498","stanley johnson"
"495","1598917c-f51b-4858-a026-8ad16bda5e6f","2016-01-06T00:47:57-05:00","2016-05-17T06:04:45-04:00",TRUE,"1992-05-07","Mountain View","USA",NA,NA,NA,NA,"Tyler","unknown","bats_unknown",76,"inches","Johnson","Tyler Johnson","SG","Shooting Guard",845059,"845,059","USD",NA,"nba-tyler-johnson","basketball","California",186,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","437c3537-8171-40c6-91ce-f690faf149f9","tyler johnson"
"496","28b225b6-f6a1-4399-8be1-27f0224e6cf6","2016-04-06T11:04:06-04:00","2016-04-06T11:04:06-04:00",FALSE,"1988-07-24","Edgard","USA",NA,NA,NA,NA,"Tyren","unknown","bats_unknown",79,"inches","Johnson","Tyren Johnson","F","Forward",NA,"","USD",NA,"nba-tyren-johnson","basketball","Louisiana",215,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","88710a85-be5d-429f-b0ba-10a27f1c1d79","tyren johnson"
"497","0ca311f9-19db-4b47-b9d2-a3b3d888bd0f","2016-01-06T00:48:11-05:00","2016-05-17T06:04:23-04:00",TRUE,"1987-07-11","Corsicana","USA","2010",1,4,"Minnesota","Wesley","unknown","bats_unknown",79,"inches","Johnson","Wesley Johnson","SF","Small Forward",1100602,"1,100,602","USD",NA,"nba-wesley-johnson","basketball","Texas",215,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","5bf2300f-777b-4caa-9ef3-3fda11f17ad1","wesley johnson"
"498","3071c049-cc1b-48c0-a8bc-68d03806d410","2016-04-06T11:04:29-04:00","2016-04-06T11:11:39-04:00",FALSE,"1989-09-28","Raleigh","USA","2012",2,55,"Dallas","Darius","unknown","bats_unknown",74,"inches","Johnson-Odom","Darius Johnson-Odom","G","Guard",NA,"","USD",NA,"nba-darius-johnson-odom","basketball","North Carolina",215,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","3d81c773-7502-4799-a2a4-61d0669207e4","darius johnson-odom"
"499","82f9cb6f-217f-4401-8bb7-c15a6cf65a10","2016-01-06T00:48:04-05:00","2016-05-17T06:03:31-04:00",TRUE,"1995-02-19","Sombor","SRB","2014",2,41,"Denver","Nikola","unknown","bats_unknown",82,"inches","Jokic","Nikola Jokic","C","Center",1300000,"1,300,000","USD",NA,"nba-nikola-jokic","basketball",NA,250,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","cb0629eb-a7ed-4775-8d2f-3f1929e82311","nikola jokic"
"500","a9216b32-7f68-45e0-b006-3c3d71b3b035","2016-04-06T11:15:37-04:00","2016-04-06T11:15:37-04:00",FALSE,NA,"Los Angeles","USA",NA,NA,NA,NA,"Cameron","unknown","bats_unknown",76,"inches","Jones","Cameron Jones","G","Guard",NA,"","USD",NA,"nba-cameron-jones","basketball","California",190,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","2a173568-fca6-4891-8c3b-3573547b0b6b","cameron jones"
"501","25229dde-15ac-44f8-92e3-81ff9411cf13","2016-01-06T01:04:08-05:00","2016-05-17T06:03:24-04:00",FALSE,"1980-12-27","Trenton","USA","2003",1,20,"Boston","Dahntay","unknown","bats_unknown",78,"inches","Jones","Dahntay Jones","SG","Shooting Guard",387632,"387,632","USD",NA,"nba-dahntay-jones","basketball","New Jersey",225,"pounds",10,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","84eb19ca-1e66-416f-9e00-90b20fe4bb5e","dahntay jones"
"502","14f2c12a-43e3-415b-8002-958ae061b7ac","2016-01-06T01:03:57-05:00","2016-04-06T18:36:41-04:00",FALSE,"1990-06-20","Stone Mountain","USA",NA,NA,NA,NA,"DeQuan","unknown","bats_unknown",80,"inches","Jones","DeQuan Jones","SF","Small Forward",0,"0","USD",NA,"nba-dequan-jones","basketball","Georgia",221,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","20901970-53a0-417c-b5b4-832a74148af6","dequan jones"
"503","a0afb8a6-2056-4bc7-a9f1-0fb80ef77bc4","2016-04-06T11:04:03-04:00","2016-04-06T11:06:25-04:00",FALSE,"1988-10-15","Lake Wales","USA","2010",1,25,"Memphis","Dominique","unknown","bats_unknown",77,"inches","Jones","Dominique Jones","G","Guard",1193280,"1,193,280","USD",NA,"nba-dominique-jones","basketball","Florida",215,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","dominique jones"
"504","f07396bf-90af-4410-94ba-b9148dd82311","2016-04-06T11:07:12-04:00","2016-04-06T11:11:28-04:00",FALSE,"1983-06-09","Morgantown","USA",NA,NA,NA,NA,"Dwayne","unknown","bats_unknown",82,"inches","Jones","Dwayne Jones","C","Center",NA,"","USD",NA,"nba-dwayne-jones","basketball","West Virginia",251,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","3d25723a-25c7-48b1-9c69-f92ff957a4c8","dwayne jones"
"505","308f8263-6f02-433e-8553-649af0d0688f","2016-04-06T11:01:17-04:00","2016-04-06T11:01:17-04:00",TRUE,"1971-10-20","Pompano Beach","USA",NA,NA,NA,NA,"Eddie","unknown","bats_unknown",78,"inches","Jones","Eddie Jones","G","Guard",NA,"","USD",NA,"nba-eddie-jones","basketball","Florida",200,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","437c3537-8171-40c6-91ce-f690faf149f9","eddie jones"
"506","179ed72c-2587-4f80-8e26-04fe6b2d8c48","2016-01-06T00:48:01-05:00","2016-05-16T02:11:34-04:00",TRUE,"1980-10-04","Miami","USA","2003",2,49,"Indiana","James","unknown","bats_unknown",80,"inches","Jones","James Jones","SG","Shooting Guard",947276,"947,276","USD",NA,"nba-james-jones","basketball","Florida",218,"pounds",12,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","a9abb922-3a47-4d37-9250-2e5224a2b58a","james jones"
"507","9c0cb9d3-791f-4a34-820b-5f065b4c7019","2016-04-06T11:01:15-04:00","2016-04-06T11:01:15-04:00",TRUE,"1979-02-10","Cocoa","USA",NA,NA,NA,NA,"Jumaine","unknown","bats_unknown",80,"inches","Jones","Jumaine Jones","F","Forward",NA,"","USD",NA,"nba-jumaine-jones","basketball","Florida",230,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","4163a809-e128-41eb-aae1-e5feb3bbd572","jumaine jones"
"508","353d1887-47fc-4fd2-ab34-cd6b987534dd","2016-04-06T11:07:09-04:00","2016-04-06T11:07:09-04:00",TRUE,"1989-08-25","Mount Vernon","USA",NA,NA,NA,NA,"Kevin","unknown","bats_unknown",80,"inches","Jones","Kevin Jones","F","Forward",NA,"","USD",NA,"nba-kevin-jones","basketball","New York",260,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","a9abb922-3a47-4d37-9250-2e5224a2b58a","kevin jones"
"509","802997d9-cad2-4f1e-b72f-073b765147fd","2016-01-06T01:03:50-05:00","2016-04-03T02:32:04-04:00",FALSE,NA,"Chicago","USA",NA,NA,NA,NA,"Lazeric","unknown","bats_unknown",73,"inches","Jones","Lazeric Jones","PG","Point Guard",0,"0","USD",NA,"nba-lazeric-jones","basketball","Illinois",187,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","52b6ddeb-ef1e-4146-9170-595c083c35b0","lazeric jones"
"510","799d3456-2c5a-42b5-b11b-16cce5d4d5fc","2016-01-06T01:04:48-05:00","2016-04-06T11:22:27-04:00",FALSE,"1991-09-24","Duncanville","USA","2012",1,28,"Oklahoma City","Perry","unknown","bats_unknown",83,"inches","Jones","Perry Jones","SF","Small Forward",1082520,"1,082,520","USD",NA,"nba-perry-jones","basketball","Texas",235,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","1c65bbb6-bd10-4ef6-831a-89050d57fe16","perry jones"
"511","c1c0b259-3ff9-4d1a-8bed-3ddab81ae3be","2016-04-06T11:06:40-04:00","2016-04-06T11:06:40-04:00",FALSE,"1985-09-02","Brooklyn","USA",NA,NA,NA,NA,"Phil","unknown","bats_unknown",82,"inches","Jones","Phil Jones","F","Forward",NA,"","USD",NA,"nba-phil-jones","basketball","New York",255,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","2a8639cf-f27b-49c9-ae4c-16f77c1a2567","phil jones"
"512","e25438e6-be0b-49f4-8ce8-793e37c9634d","2016-04-06T11:16:26-04:00","2016-04-06T11:16:26-04:00",FALSE,NA,"Hialeah","USA",NA,NA,NA,NA,"Shawn","unknown","bats_unknown",80,"inches","Jones","Shawn Jones","F","Forward",NA,"","USD",NA,"nba-shawn-jones","basketball","Florida",236,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","437c3537-8171-40c6-91ce-f690faf149f9","shawn jones"
"513","be7551fb-abae-4e03-a4db-a5f1eff39e88","2016-04-06T11:01:19-04:00","2016-04-06T11:15:31-04:00",FALSE,"1984-07-16","Mount Dora","USA","2006",2,33,"Atlanta","Solomon","unknown","bats_unknown",82,"inches","Jones","Solomon Jones","F","Forward",NA,"","USD",NA,"nba-solomon-jones","basketball","Florida",235,"pounds",7,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","7e670063-ef8d-4356-947b-786a802205bd","solomon jones"
"514","8d283149-f47f-45d5-9485-0b93da8dfc73","2016-01-06T00:48:00-05:00","2016-05-17T06:03:44-04:00",TRUE,"1992-01-09","Portland","USA","2012",1,18,"Houston","Terrence","unknown","bats_unknown",81,"inches","Jones","Terrence Jones","PF","Power Forward",2489530,"2,489,530","USD",NA,"nba-terrence-jones","basketball","Oregon",252,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","52084e2c-8311-47d7-9157-12dadbfb0f41","terrence jones"
"515","795c3fb8-031d-409a-ab04-815ec6e9c09d","2016-01-06T00:49:41-05:00","2016-05-17T06:03:10-04:00",TRUE,"1996-05-10","Apple Valley","USA","2015",1,24,"Cleveland","Tyus","unknown","bats_unknown",74,"inches","Jones","Tyus Jones","PG","Point Guard",1282080,"1,282,080","USD",NA,"nba-tyus-jones","basketball","Minnesota",195,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","2a8639cf-f27b-49c9-ae4c-16f77c1a2567","tyus jones"
"516","31262a04-0a70-4de2-b27d-3f0fb12b2427","2016-01-06T00:48:10-05:00","2016-05-17T06:04:23-04:00",TRUE,"1988-07-21","Houston","USA","2008",2,35,"Los Angeles Clippers","DeAndre","unknown","bats_unknown",83,"inches","Jordan","DeAndre Jordan","C","Center",19689000,"19,689,000","USD",NA,"nba-deandre-jordan","basketball","Texas",265,"pounds",7,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","5bf2300f-777b-4caa-9ef3-3fda11f17ad1","deandre jordan"
